time,Tair,RH,ws,wd,Sin,Sout,Lin,Lout
2023/4/25 14:00,-2.0167296,52.99407,6.365061941,,791.1648,503.90392,260.07736,311.00464
2023/4/25 15:00,-2.120595167,51.05908833,8.490174519,,548.78695,357.4222667,273.9164167,308.2737167
2023/4/25 16:00,-2.292988,52.44639667,8.578926236,,390.4902333,262.92045,270.5046833,304.0575333
2023/4/25 17:00,-2.089704667,50.14298333,7.842310591,,321.6709167,228.9353667,250.95025,301.2946
2023/4/25 18:00,-2.439276167,57.04308167,7.130474104,,195.6289333,136.5057833,266.95915,300.65245
2023/4/25 19:00,-3.071469667,63.48867667,6.313356883,,52.67227,35.97924333,273.3525167,297.6303667
2023/4/25 20:00,-3.416325333,68.83753,6.062204061,,1.470433833,1.636603658,266.1216167,295.0603333
2023/4/25 21:00,-3.4642675,67.26849,5.411736645,,0,0.171489567,276.1052,294.8498333
2023/4/25 22:00,-3.547906833,67.34791,3.965670884,,0,0.19400045,275.8046333,294.6028
2023/4/25 23:00,-4.462721333,87.85405333,2.367966861,,0,0.112927314,279.9267667,295.1670833
2023/4/26 00:00,-5.013033667,95.46092333,1.618685722,,0,0.18008915,284.10965,295.4973333
2023/4/26 01:00,-4.326960167,82.25479,3.223846004,,0.075431223,0.6760497,282.2607833,294.3019167
2023/4/26 02:00,-3.888885667,75.44698833,3.076002371,,0,0.287134662,281.1617,294.2911333
2023/4/26 03:00,-3.974343667,72.68527,6.89761706,,0.00176379,0.2126515,283.49355,294.0422167
2023/4/26 04:00,-4.082811,71.10389167,6.680805668,,0.001660049,0.171106472,281.9829,293.3345333
2023/4/26 05:00,-4.233449,72.09329833,3.948571919,,0,0.078881443,283.2424333,293.341
2023/4/26 06:00,-4.553141667,78.78692167,3.883703465,,0.012035549,0.249946345,284.8026333,293.3102
2023/4/26 07:00,-4.947992833,86.57197167,3.104565318,,40.91310333,30.64489967,282.4046667,293.3050833
2023/4/26 08:00,-4.098990167,72.43766,3.767553522,,201.4215333,147.0209533,282.8324,295.6632
2023/4/26 09:00,-3.081347,63.46478833,5.890315734,,538.9335167,366.9174,276.6639833,301.4537333
2023/4/26 10:00,-2.7732905,67.222345,5.00026008,,547.6921833,394.2596167,289.0155,305.0904333
2023/4/26 11:00,-2.333885333,63.99571,6.461549781,,963.5917,666.4508,280.1695333,310.514
2023/4/26 12:00,-1.938689167,54.76087333,5.929360132,,1050.9325,691.6088,266.6978833,313.6703
2023/4/26 13:00,-2.4862515,62.082155,5.543430297,,560.5305167,399.9577167,289.8617167,308.8663333
2023/4/26 14:00,-2.591472833,65.70172333,6.775390716,,412.1215167,299.7638,290.82235,305.89385
2023/4/26 15:00,-3.020920833,70.211135,8.19909968,,409.17065,297.2197167,290.9040667,303.0090333
2023/4/26 16:00,-3.082603167,75.91762667,4.336580593,,291.26485,215.9867833,291.3139833,303.6130667
2023/4/26 17:00,-2.786332167,69.7821,5.806928142,,214.9834667,166.861,265.6796833,299.43955
2023/4/26 18:00,-3.653429833,72.81857667,7.141640031,,111.3847017,87.334745,243.1428167,293.2792333
2023/4/26 19:00,-4.420408,73.65011833,7.435423355,,38.82138167,30.89759333,225.2011167,286.8938667
2023/4/26 20:00,-4.710908,68.99456,6.436832234,,1.283318633,2.336309817,209.9018833,281.4936333
2023/4/26 21:00,-4.3160465,60.84156833,2.760959808,,0,0.781256527,203.65945,276.0103833
2023/4/26 22:00,-5.172811333,68.58417833,5.195616559,,0,0.543659417,211.36265,277.0702667
2023/4/26 23:00,-4.5669665,71.71365333,2.127233511,,0,0.236977625,263.9181667,287.0165
2023/4/27 00:00,-4.5003795,68.50580667,3.538116305,,0,0.343113172,233.3514833,283.1115167
2023/4/27 01:00,-5.22465,69.88616167,5.005901223,,0,0.232328353,231.2711167,280.56185
2023/4/27 02:00,-6.692015,92.65186167,1.278554604,,0,0.293781433,217.6161,273.8576833
2023/4/27 03:00,-7.2492355,92.33564333,1.85075709,,0,0.693498333,209.09325,268.6257167
2023/4/27 04:00,-7.622129167,87.71155833,1.991695984,,0,0.529740537,225.10125,270.0236
2023/4/27 05:00,-7.9623855,96.14695,1.173300421,,0,0.517754383,244.1884167,274.0083167
2023/4/27 06:00,-8.126900667,90.56126167,1.866472508,,0,0.634452233,227.1108167,269.2981333
2023/4/27 07:00,-8.0937955,90.85363667,1.497877166,,29.47577883,23.2385995,228.6262167,270.0415333
2023/4/27 08:00,-7.101731167,89.571465,1.757003584,,180.0135533,120.5099183,241.8176667,277.2430333
2023/4/27 09:00,-3.297231333,70.67073,0.89766524,,616.7406667,383.8735667,242.96835,295.5633
2023/4/27 10:00,-1.186936967,59.85324,1.356375201,,1004.3339,628.6411167,239.7059833,310.1349333
2023/4/27 11:00,2.3035472,47.202,1.133306983,,1131.3351,690.2420667,269.5811667,323.1927
2023/4/27 12:00,-0.466913733,57.945475,2.682290887,,495.72005,331.3744,291.9664167,315.8205167
2023/4/27 13:00,-1.14212775,63.73086667,6.673755616,,720.7770333,459.8041,282.1943167,314.21695
2023/4/27 14:00,-1.051268717,65.31592833,8.780747004,,1009.962133,628.8441167,271.6491167,315.7581333
2023/4/27 15:00,-1.487916167,67.09848,9.452209095,,655.5999167,420.95715,246.2594,311.5381167
2023/4/27 16:00,-1.797127167,68.15539833,9.144187761,,472.2474833,313.6605333,251.2393,308.4748
2023/4/27 17:00,-2.017800333,66.50543667,9.037776118,,246.4219167,160.9837,278.0475,305.43355
2023/4/27 18:00,-2.174503667,66.697855,9.095706996,,126.0334317,84.91224667,266.13025,301.932
2023/4/27 19:00,-2.779297167,69.006965,8.111041972,,40.290765,29.86278033,250.7442833,297.20335
2023/4/27 20:00,-3.102922833,70.99815667,8.222466669,,1.317801867,1.548696675,262.5251667,296.2424833
2023/4/27 21:00,-3.215146167,66.281,9.123310496,,0,0.21488485,245.4984333,292.4763833
2023/4/27 22:00,-2.722557667,61.55955,8.430051483,,0,0.11781895,262.0240167,294.1538167
2023/4/27 23:00,-2.86093,68.72949,2.565470655,,0,0.117318205,263.9520167,294.7501833
2023/4/28 00:00,-3.7681865,82.80772833,2.634885811,,0.036934595,0.385133347,276.8961333,295.67975
2023/4/28 01:00,-2.8432535,69.54608167,7.279511969,,0,0.196785226,262.61085,295.1069333
2023/4/28 02:00,-2.660763667,68.40281,6.388424714,,0,0.165247333,272.5678667,295.53875
2023/4/28 03:00,-2.899369667,74.23528333,5.246638345,,0.016182964,0.176783027,289.2487833,298.0659
2023/4/28 04:00,-2.898819333,75.58617833,6.003670603,,0.00062241,0.101593915,291.3586667,298.5146833
2023/4/28 05:00,-2.955816667,76.45638167,6.493142165,,0.001763509,0.121984953,291.2599167,298.4762333
2023/4/28 06:00,-3.7799185,82.51797667,9.343068551,,0.027388279,0.180291817,288.9997,296.7147833
2023/4/28 07:00,-4.158910167,69.75206667,9.082542795,,36.04855533,24.707658,266.1256833,291.5654
2023/4/28 08:00,-3.317466,68.122015,8.960638841,,149.72827,101.1289,282.6295333,296.0635833
2023/4/28 09:00,-3.4108875,70.07719333,9.150134487,,304.84985,204.2768333,283.0002,298.2112833
2023/4/28 10:00,-2.722016333,62.46418167,8.210497909,,391.8949167,266.6364333,287.8580667,300.8030333
2023/4/28 11:00,-1.796522333,60.54611333,6.317463057,,702.2274333,459.7145,289.4134333,309.3285333
2023/4/28 12:00,-1.624885967,63.835955,6.658904392,,553.9618667,373.7107667,295.2837667,310.1513
2023/4/28 13:00,-1.645261333,66.46919833,8.273924691,,732.21245,491.6402,293.7033167,311.43605
2023/4/28 14:00,-2.044776167,69.638235,7.566237749,,641.0024167,442.3325833,294.9688833,309.7658667
2023/4/28 15:00,-1.895587,68.38873167,7.175123792,,461.439,320.2285667,294.86885,308.5002333
2023/4/28 16:00,-2.707612833,72.05908167,8.947347008,,285.3028167,198.3097333,292.2989667,303.5854667
2023/4/28 17:00,-3.177622333,76.20646667,9.875140074,,226.0712333,155.2302,284.4379167,301.47315
2023/4/28 18:00,-3.5423355,77.7585,10.67959982,,174.1672333,119.7653017,281.7101167,299.3626
2023/4/28 19:00,-3.640065833,76.84725667,10.85366215,,36.844655,26.23331933,271.1217833,296.2970667
2023/4/28 20:00,-2.992792833,71.494755,9.330909721,,1.32397611,1.5796445,272.68715,296.3369667
2023/4/28 21:00,-2.999902333,73.22901667,5.57516421,,0,0.17063679,274.24095,296.7325167
2023/4/28 22:00,-3.424821667,79.38503167,4.31009973,,0,0.290700417,256.1338167,293.6717
2023/4/28 23:00,-4.9564115,96.21904667,2.363351885,,0,0.410984738,246.8827333,289.3336167
2023/4/29 00:00,-5.432857833,99.84745167,1.757547232,,0,0.421098507,229.3839833,285.4411
2023/4/29 01:00,-5.8851895,99.657795,1.301624349,,0,0.563098933,228.3144,283.9632
2023/4/29 02:00,-6.044307833,97.544305,1.515839826,,0,0.607565733,246.3443,284.9699333
2023/4/29 03:00,-6.745093167,92.56425,2.661820552,,0,0.984473833,219.4417667,279.2923
2023/4/29 04:00,-6.4556895,86.691685,1.236483062,,0,1.620060917,221.7030833,275.4474167
2023/4/29 05:00,-6.7587155,88.386205,1.081047528,,0,1.068695533,230.7615167,275.28985
2023/4/29 06:00,-6.709942833,92.01683667,1.088367774,,0,0.854373483,258.9135333,281.7292167
2023/4/29 07:00,-6.255952833,91.539415,1.066729373,,20.44654285,17.2374815,276.7899167,287.2420667
2023/4/29 08:00,-5.4264425,90.74203333,0.983266535,,164.775335,116.7366,279.5847333,292.0867833
2023/4/29 09:00,-2.9222255,79.17300167,1.095421278,,467.3597667,309.2435667,269.5193667,301.4119833
2023/4/29 10:00,-1.838369267,75.51401667,1.291311856,,424.9569,302.85855,281.89975,307.1886
2023/4/29 11:00,-0.829089077,60.708315,4.520708104,,694.1817,482.5376167,291.0229,312.5194167
2023/4/29 12:00,-0.65970026,61.27903333,5.858752315,,954.0164167,634.29665,294.44535,317.1169333
2023/4/29 13:00,-1.338103167,66.123765,5.503675629,,646.6410833,447.2572667,296.1607167,313.3229
2023/4/29 14:00,-1.9942305,72.375215,4.641341658,,405.1405167,293.0627333,296.10765,309.2677333
2023/4/29 15:00,-1.776493167,70.53816667,4.547077954,,402.41035,298.3673,295.8846333,308.1280667
2023/4/29 16:00,-2.6884945,78.213375,4.914869814,,247.07685,188.0706667,295.2757167,304.5810333
2023/4/29 17:00,-2.423064333,75.49942,4.607669862,,247.3474167,188.17845,289.7654833,304.4722333
2023/4/29 18:00,-2.456675,70.86460333,7.633136703,,147.2718667,109.3554417,283.7268667,301.4926333
2023/4/29 19:00,-2.8645205,72.81807667,7.220714111,,55.857895,40.52511167,259.5628333,297.2994833
2023/4/29 20:00,-3.4653885,80.974005,2.683545883,,2.275883833,2.791272695,229.9120833,289.025
2023/4/29 21:00,-4.5316165,92.31091333,0.763773195,,0,0.835927133,233.6437,284.94255
2023/4/29 22:00,-5.196619833,96.99508333,1.541540928,,0,0.559193678,242.7034667,285.2820833
2023/4/29 23:00,-5.347452,97.21404667,0.722586709,,0,0.6229939,245.43435,284.6644
2023/4/30 00:00,-5.799249167,95.43142333,1.37153526,,0,0.672232167,226.6807667,279.7543333
2023/4/30 01:00,-6.005869333,83.466535,2.039681604,,0,1.003955867,225.93065,276.3857667
2023/4/30 02:00,-6.0380855,87.14005833,1.70982489,,0,0.758558133,253.44485,281.74965
2023/4/30 03:00,-5.845475,90.620785,1.441960829,,0,0.5370249,253.6768,283.1043
2023/4/30 04:00,-5.816885167,95.03786333,1.269181778,,0.000830318,0.351723582,271.7233667,287.3109833
2023/4/30 05:00,-5.830841167,92.60787667,1.417569804,,0,0.569688567,260.0829167,283.7852833
2023/4/30 06:00,-5.631826333,91.89591833,0.978327539,,0.012038977,0.633728102,264.3792833,285.2065667
2023/4/30 07:00,-5.285365667,92.66666833,0.833128698,,23.63854933,18.30140617,278.7158833,289.9998833
2023/4/30 08:00,-4.488833167,90.63682667,0.946592158,,150.06629,107.1504367,262.4077167,290.4249667
2023/4/30 09:00,-3.257963833,84.05304333,1.054912218,,349.2639333,243.8656167,259.9352167,295.5288833
2023/4/30 10:00,-1.704537217,77.280335,1.104651964,,386.5414167,290.6030167,292.45425,307.2646667
2023/4/30 11:00,-0.971935306,81.582615,0.643752392,,396.1145667,309.6526333,313.1164667,308.8045
2023/4/30 12:00,2.255678167,62.24829167,0.557293463,,667.4716333,509.0837833,341.43795,319.7045833
2023/4/30 13:00,-0.103518183,72.13802667,3.257668804,,551.4655167,417.4306833,313.97775,316.2485667
2023/4/30 14:00,-1.067852817,78.459975,2.498678256,,413.4031167,327.4336,301.9006833,309.96585
2023/4/30 15:00,-0.7947882,71.07002167,4.787996337,,381.8370167,303.0858833,297.8976167,309.3670667
2023/4/30 16:00,-0.978476633,70.58752167,5.640476847,,277.07895,217.79405,299.3332333,307.5217333
2023/4/30 17:00,-0.72502835,66.66721,5.574465607,,245.1123167,190.5633333,294.8949,306.7661
2023/4/30 18:00,-0.839662583,70.35701167,4.145655747,,123.81906,96.605965,296.61295,306.5930333
2023/4/30 19:00,-0.897458433,69.65510167,6.645280803,,50.880795,39.43049333,292.1298167,304.6846167
2023/4/30 20:00,-1.383217667,71.419515,8.65398996,,2.052894433,2.066483183,284.6756667,302.4084833
2023/4/30 21:00,-1.249856833,70.94853,7.849719484,,0.010579171,0.198705867,294.87335,303.3670667
2023/4/30 22:00,-1.13285085,70.45861667,7.619275786,,0.004148642,0.10521337,295.8159,303.5991167
2023/4/30 23:00,-1.096545983,67.37694,7.19393619,,0.003837528,0.17149322,292.5513167,302.71635
2023/5/1 00:00,-1.971038167,77.19076333,8.682802313,,0.004978546,0.130137518,294.76415,302.0781167
2023/5/1 01:00,-2.032779833,77.88010333,8.459648079,,0.010268747,0.209454258,293.7597333,301.7931167
2023/5/1 02:00,-1.985588,76.26764167,9.141543952,,0.023027163,0.219517253,294.93365,301.6373333
2023/5/1 03:00,-2.037802833,75.56705667,8.837498437,,0.0153514,0.133469693,295.4005167,301.3916
2023/5/1 04:00,-1.745026667,71.96343,7.40844784,,0.002696903,0.193919037,289.13795,300.9432
2023/5/1 05:00,-2.091149333,73.99106833,7.113034594,,0,0.180804597,288.4737333,300.12645
2023/5/1 06:00,-2.876253667,84.83915167,3.286849671,,0.012239878,0.143441173,287.0681333,299.6854
2023/5/1 07:00,-3.873747,98.869145,2.635844125,,59.04322,41.635135,288.5360167,299.38
2023/5/1 08:00,-0.611075915,68.01533,7.773746906,,375.0572333,238.2467167,283.4440333,306.64175
2023/5/1 09:00,0.159906998,63.19062667,7.765973114,,696.2628,417.8013833,272.8257833,313.0134833
2023/5/1 10:00,-0.221042128,70.22005167,8.572432257,,655.1259333,431.1241667,299.3766167,314.0687167
2023/5/1 11:00,0.067054787,67.2104,7.713553899,,752.2085,495.7299833,297.6265167,315.7744167
2023/5/1 12:00,0.248068317,64.85837,7.855633009,,640.0836167,433.0597,300.5652833,314.9031667
2023/5/1 13:00,0.326514157,67.24978167,6.993864597,,623.58225,424.15245,302.7442,316.1999167
2023/5/1 14:00,-0.608089967,76.13210833,6.514788723,,402.2866667,295.1040167,304.3141,312.0741667
2023/5/1 15:00,-1.00438865,78.71583167,6.4823702,,341.3933333,257.6001667,303.49585,310.3186667
2023/5/1 16:00,-1.2918016,80.80256333,5.326879622,,272.8548167,210.53235,303.3099667,309.3734
2023/5/1 17:00,-1.132172117,77.59984833,4.742298331,,194.6257,153.9677167,300.7606167,307.9281167
2023/5/1 18:00,-0.233720055,69.13192,5.929001927,,160.8475217,122.15969,293.6323667,308.2246333
2023/5/1 19:00,-1.058621567,78.23683333,5.815937491,,39.648125,30.86627,300.37895,306.9900833
2023/5/1 20:00,-1.100654,74.24724,9.135030648,,3.216751314,3.00396065,293.3880167,304.9997333
2023/5/1 21:00,-1.22153755,72.65734667,8.847919342,,0.011097271,0.3350241,290.8764333,304.24
2023/5/1 22:00,-1.4995525,72.76353,10.49099291,,0.008919712,0.311014617,287.1397833,302.7163167
2023/5/1 23:00,-1.777371833,74.19808667,11.40978168,,0.009231192,0.256869,288.1724667,301.9363167
2023/5/2 00:00,-1.680573833,70.55173333,10.52307439,,0.021263339,0.229568958,292.3004167,301.6507167
2023/5/2 01:00,-1.846364833,75.34889833,11.89395208,,0.033814276,0.2371177,289.6204833,301.8703
2023/5/2 02:00,-1.655862667,75.25515167,10.3333528,,0.002593102,0.132838637,289.5832667,302.3390333
2023/5/2 03:00,-1.157627133,71.31051833,8.275138476,,0.009438629,0.159328907,294.7991667,303.4665833
2023/5/2 04:00,-1.802173833,78.41812,3.075676076,,0,0.004849773,297.8195833,303.8835333
2023/5/2 05:00,-3.3117215,97.26320833,1.389178321,,0,0.007409407,298.1883833,302.5343333
2023/5/2 06:00,-3.712679167,100,1.290578522,,0.04439895,0.065259253,299.6100333,300.7165167
2023/5/2 07:00,-3.687558,100,1.837990141,,24.8302095,22.91661283,300.4271167,300.4506
2023/5/2 08:00,-3.0419375,100,0.703748803,,105.2377933,106.2449867,307.8871333,301.9649167
2023/5/2 09:00,-2.437378,99.73923833,1.595005421,,210.9145,237.381,316.2415167,304.7999333
2023/5/2 10:00,-2.385400667,99.21300833,2.364550571,,257.7333333,302.8943,317.6672833,305.4813833
2023/5/2 11:00,-1.974153,97.85229667,2.411157095,,324.2071667,393.9575333,317.8539667,306.3499
2023/5/2 12:00,-1.2288435,96.00071,2.03338921,,437.2508,505.8377333,323.9355667,309.5176833
2023/5/2 13:00,-0.157369367,94.81438,1.883728191,,539.8199667,496.64295,333.3071833,310.3726833
2023/5/2 14:00,-0.914758483,92.56109667,2.334683788,,575.5427667,503.9176,328.0066167,309.1900833
2023/5/2 15:00,-1.032950017,76.666005,6.947544099,,621.81185,529.5491833,321.4267167,310.3944167
2023/5/2 16:00,-0.8858121,72.219185,6.158130142,,391.2975333,333.8139667,308.7768167,307.6819167
2023/5/2 17:00,-1.650066833,79.83987333,6.915212727,,278.1937667,240.0218833,304.6019667,304.93975
2023/5/2 18:00,-1.381966167,74.063465,9.640050914,,160.2760633,135.6527783,297.6093333,303.8718333
2023/5/2 19:00,-2.074232167,77.90407167,11.11520903,,45.26231833,38.41820167,292.8419167,301.1512167
2023/5/2 20:00,-3.097944667,67.56551333,10.34717189,,2.2482431,2.71909685,254.8941167,292.2466167
2023/5/2 21:00,-3.064384167,51.93199,7.406525637,,0,0.233211233,241.8364667,285.9499833
2023/5/2 22:00,-2.957166833,51.23280833,6.991253748,,0,0.24279876,241.41065,284.1706
2023/5/2 23:00,-3.012938167,72.70509833,3.928803484,,0.000415004,0.127033192,284.92825,294.41035
2023/5/3 00:00,-3.870844667,84.56443833,2.319620818,,0.132792827,0.556807183,276.3365667,292.4642
2023/5/3 01:00,-3.410086,84.55162333,7.298275517,,0.200129382,0.452471023,287.44495,295.8453167
2023/5/3 02:00,-2.868231833,78.068725,10.88184827,,0.002282319,0.1935441,278.66715,296.8849167
2023/5/3 03:00,-2.324856667,68.37534,7.496399936,,0,0.20387061,279.7999333,296.4401
2023/5/3 04:00,-2.34017,68.311135,7.02064692,,0.010892022,0.191865843,288.9732667,297.4356167
2023/5/3 05:00,-3.0252725,77.86928833,4.571101214,,0.0731328,0.241674001,284.5959167,296.36685
2023/5/3 06:00,-4.2960675,94.67950167,2.640121897,,0.184869785,0.244164833,291.0242833,296.2133333
2023/5/3 07:00,-3.449757,87.07945333,2.836896851,,38.99836,33.34050367,292.0981333,297.1641667
2023/5/3 08:00,-3.829346667,92.13839333,4.488899215,,164.7096633,140.7143283,295.0224667,297.8626167
2023/5/3 09:00,-2.650945333,76.95540333,8.131095105,,504.0548333,400.94775,293.87215,301.81765
2023/5/3 10:00,-1.509546667,65.895625,7.999476319,,661.3047167,520.66125,294.07735,306.4563333
2023/5/3 11:00,-1.867936333,69.20335667,10.62613916,,840.7415833,638.4317,294.0495667,307.2937333
2023/5/3 12:00,-1.318592,67.43298,9.508389851,,902.0999333,677.4260167,294.7523,310.5679333
2023/5/3 13:00,-1.787708833,73.11839833,10.90566378,,856.1326833,636.9051333,290.76245,309.83195
2023/5/3 14:00,-1.447204733,67.98066,9.310381716,,701.0030167,518.1864333,280.10955,309.5302833
2023/5/3 15:00,-1.8339305,73.49803167,9.910440701,,518.4690333,384.6804333,288.425,307.11795
2023/5/3 16:00,-1.929788167,72.97913667,8.85071453,,348.4771833,259.8031,288.4080667,305.6517167
2023/5/3 17:00,-2.122306,70.28046,8.868069747,,284.37975,218.1509667,268.9427167,302.76465
2023/5/3 18:00,-1.996571667,66.734375,8.019474017,,162.9758833,124.4528567,264.40765,300.5409
2023/5/3 19:00,-2.325015,62.07006667,8.191899158,,53.37552833,43.70765167,234.9180167,294.0249667
2023/5/3 20:00,-3.167021833,66.90803167,8.491350133,,2.51355275,3.316800883,226.3663167,290.0644167
2023/5/3 21:00,-2.943286667,63.977805,8.490800825,,0,0.289804933,216.0907833,288.0442
2023/5/3 22:00,-3.038473833,66.86935833,7.797584896,,0,0.27499595,225.3869,288.5099167
2023/5/3 23:00,-2.995214,69.74083333,7.933603215,,0,0.288869817,225.2550333,289.00535
2023/5/4 00:00,-3.433378,71.87564833,2.486293911,,0,0.261111427,241.7089167,286.6112667
2023/5/4 01:00,-4.1556755,81.03533167,1.357679832,,0.001141289,0.301832942,277.9816,292.4825333
2023/5/4 02:00,-5.085579333,88.838295,1.204308865,,0,0.04564437,256.68885,288.1146167
2023/5/4 03:00,-5.279612333,87.708345,1.4199904,,0,0.6213761,228.9153833,279.91475
2023/5/4 04:00,-6.4725695,94.580125,1.470943798,,0.00186837,0.486642833,225.1214333,274.8349333
2023/5/4 05:00,-6.486456,99.98957667,0.741614919,,0.003944337,0.546386067,255.3360333,281.94725
2023/5/4 06:00,-6.261490167,100,1.095739758,,0.286970073,0.678334883,272.00175,286.4294667
2023/5/4 07:00,-5.486475667,99.995205,1.080233969,,25.51593383,22.00278583,283.98595,291.5111
2023/5/4 08:00,-2.076620283,79.620155,4.997073747,,293.1646333,199.2822283,263.6086167,298.4640167
2023/5/4 09:00,0.339478225,60.31880333,6.693584326,,735.7343333,456.65025,253.8529667,309.7678833
2023/5/4 10:00,1.00316395,58.98832667,6.44665807,,846.8188,560.15165,286.1487,317.89045
2023/5/4 11:00,0.581683783,63.54033167,6.461483687,,828.0464,576.8869833,294.6496167,317.2099
2023/5/4 12:00,0.347776607,66.33286,7.796146781,,759.1789667,530.7787333,300.0471333,316.6546833
2023/5/4 13:00,0.345915047,65.80510167,6.523407739,,590.25935,423.7655,303.1945,315.6336667
2023/5/4 14:00,0.32912785,67.04296,5.464612045,,445.4262833,330.8440167,304.10145,314.2908667
2023/5/4 15:00,0.2878852,67.44495833,6.254800128,,443.4261167,331.9625833,302.9681,313.4032
2023/5/4 16:00,0.246583417,68.50539833,6.692754041,,333.4284833,252.1902333,302.6066833,312.14035
2023/5/4 17:00,-0.169432035,72.84183833,7.96809376,,225.2345333,166.6723333,302.1683667,310.4841
2023/5/4 18:00,-0.291309467,73.73735833,4.853264457,,126.4835833,96.153215,302.1604667,309.90995
2023/5/4 19:00,-0.892978367,78.86232333,3.060947409,,54.43828667,42.00201167,300.5073833,308.2646167
2023/5/4 20:00,-1.5222907,85.35905667,3.683718681,,3.282290638,3.449678,294.8325333,304.7924833
2023/5/4 21:00,-0.685310567,68.63710333,6.572501208,,0.080169144,0.482615977,287.7207333,303.89315
2023/5/4 22:00,-0.833784033,72.97769,3.766170075,,0.003318778,0.140545075,296.5528167,305.2983
2023/5/4 23:00,-1.24878955,76.44935167,9.57989466,,0.032358567,0.177501557,299.7259333,304.9565167
2023/5/5 00:00,-1.891688333,80.29670833,10.89110235,,0.063477232,0.238860178,298.3382833,303.3828
2023/5/5 01:00,-1.447622167,75.13019667,6.962222436,,0.030079687,0.29755881,297.8771,303.8932833
2023/5/5 02:00,-1.143589833,72.87115,7.193642655,,0.008401211,0.178098652,297.6192333,304.22635
2023/5/5 03:00,-1.594134967,80.01705167,5.837409861,,0.031427079,0.276216328,298.5816,303.96325
2023/5/5 04:00,-1.506030217,79.61714667,6.737771482,,0.104964244,0.338055677,300.0816333,304.0470167
2023/5/5 05:00,-1.5463085,81.87295333,8.148723614,,0.062335973,0.244425988,301.6279667,304.3262167
2023/5/5 06:00,-2.022924667,86.67997833,4.00011307,,0.06275063,0.208095228,300.3489,304.1734333
2023/5/5 07:00,-1.968353667,88.09220167,5.412089575,,27.958641,23.53826933,300.6405833,303.7661
2023/5/5 08:00,-0.730590732,73.472165,6.722898766,,208.445745,161.4832183,298.8557333,306.6649667
2023/5/5 09:00,-0.745859317,76.82723167,5.579849704,,256.2734,205.7222267,303.2194667,308.1198833
2023/5/5 10:00,-0.486088353,77.79329333,4.013416504,,339.1022333,276.4259833,303.8799833,309.4963
2023/5/5 11:00,-0.622613617,74.03533167,9.340562613,,388.9497,308.2844,302.73575,308.3846333
2023/5/5 12:00,-0.372309333,71.82023667,8.634632949,,553.69125,427.2491667,301.6483833,310.41725
2023/5/5 13:00,0.311949917,66.09781667,7.787747951,,599.1036333,455.3019833,300.3004,312.9696333
2023/5/5 14:00,0.346016857,64.82635833,7.644089477,,465.2869333,357.4429833,299.5085833,312.0740833
2023/5/5 15:00,-0.488401867,72.60165167,9.454934324,,385.15685,299.50785,301.38965,309.0293833
2023/5/5 16:00,-0.950086233,76.09683167,7.325644355,,250.52285,200.2650833,301.6017333,307.5257
2023/5/5 17:00,-0.316232017,71.17216667,7.950157112,,258.3499167,205.0032,296.1341667,308.4216
2023/5/5 18:00,-0.9080509,71.9062,8.731061033,,142.8946167,114.4414517,277.17185,304.5422333
2023/5/5 19:00,-1.839621167,73.19246833,7.331265259,,51.068135,43.19120833,250.05395,297.6137333
2023/5/5 20:00,-2.403514167,68.76815333,6.404265209,,1.750565343,3.142917428,219.19855,289.0820667
2023/5/5 21:00,-3.913306333,68.08177,7.905857113,,0,0.2965947,208.4116667,283.1987167
2023/5/5 22:00,-4.4732885,63.71632167,7.333993034,,0,0.473837083,206.14625,279.3081833
2023/5/5 23:00,-4.738385167,63.95063333,5.828413441,,0,0.42971475,204.40015,276.4582333
2023/5/6 00:00,-5.689664667,64.12305,1.809522034,,0,0.5626036,203.3381833,267.73465
2023/5/6 01:00,-6.897727167,68.20156833,2.97353584,,0,0.499599333,207.2414833,265.52005
2023/5/6 02:00,-6.706746833,70.47521167,1.557704865,,0,0.347390155,245.0512167,273.2052333
2023/5/6 03:00,-6.8242275,73.57404333,1.859500391,,0,0.544056237,249.9513667,275.9242833
2023/5/6 04:00,-6.366983,76.04655333,1.00999903,,0.023564415,0.283104433,272.7584,283.4542833
2023/5/6 05:00,-6.450154667,91.21047833,1.226718705,,0,0.258752183,266.0482,283.51585
2023/5/6 06:00,-4.063571167,79.70223,5.590509797,,0.193450481,1.29972585,258.3186167,288.2896
2023/5/6 07:00,-3.041025667,71.839235,9.208201445,,25.10802183,21.37826867,257.6954667,291.9892333
2023/5/6 08:00,-3.314341,71.29141,8.656465643,,249.917155,181.913915,267.7648667,294.6145333
2023/5/6 09:00,-1.780644167,67.526765,8.127564989,,670.585,454.8228167,285.3397167,306.0133
2023/5/6 10:00,-0.678400817,64.09667833,5.658590645,,758.2643833,525.89265,285.58465,312.0006167
2023/5/6 11:00,0.039970367,67.16479,2.75787801,,657.3458667,474.1113,295.16,318.0170833
2023/5/6 12:00,-0.09733309,68.35394667,5.497371527,,593.262,438.2799667,302.2467667,316.14545
2023/5/6 13:00,0.140084033,65.927105,4.82523996,,474.9632833,362.8742,302.5435333,313.8410167
2023/5/6 14:00,-0.09839783,68.09347,6.120846185,,542.0162833,410.39385,300.3502833,313.5354833
2023/5/6 15:00,-0.529035327,71.28716667,7.112955385,,414.9531333,317.3531167,300.6217,310.61625
